ProgressPercent,Reference,BaseRaw,BaseBenchmark,BaseManuscript,BaseSequential,PrunedRaw,PrunedBenchmark,PrunedManuscript,PrunedSequential,QuantizedRaw,QuantizedBenchmark,QuantizedManuscript,QuantizedSequential
77.751100440176074,0.89813292026519775,0.90344655577111566,0.91207447664729469,0.8996769533060891,0.89558393308623674,0.9013192539584316,0.90178596927203569,0.89929377085741036,0.89605003948308037,0.89406244077723684,0.89293316868407557,0.89192888106926282,0.89153139789184099
77.791116446578627,0.89813441038131714,0.91942972365309605,0.91143227664710325,0.89974489944517133,0.89567645123557593,0.90326494227826881,0.90282376927146224,0.89933720310748999,0.89608600056512178,0.91367833433267698,0.89354626332608578,0.89197473011881934,0.89154053569799863
77.831132452981194,0.8981359601020813,0.91750792111077817,0.91254581502099508,0.89984805324526829,0.89577089007776678,0.88378761370738368,0.90228779264890568,0.89932720621745155,0.89612308848135325,0.8838351400781902,0.89423771572314092,0.89204264034139535,0.89155520025150914
77.871148459383747,0.89813750982284546,0.9136681335749417,0.91302864746422097,0.89992436888277261,0.89586900082683285,0.92403507027341214,0.90326839264834513,0.8994483021516354,0.89616111870584325,0.88936620261910093,0.89316312606119097,0.89202933716597244,0.8915677824873729
77.911164465786314,0.89813905954360962,0.91400801661009412,0.91399129283820324,0.90000447720862298,0.89597103389779376,0.91984240588343158,0.90442859264773445,0.89957742164755172,0.89620558791018257,0.88955643240760407,0.89200332606111654,0.89201696484621007,0.89157365205898309
77.951180472188881,0.89814060926437378,0.91578681256247441,0.91486524468612695,0.90008995192974106,0.89607771006950998,0.92196208728645113,0.90558899264712367,0.899705283552239,0.8962565200677437,0.88969414586944451,0.89092088545610504,0.892005139697714,0.89157284162822348
77.991196478591434,0.89814209938049316,0.91636314123912532,0.91598836382969706,0.90018238662512695,0.89618961773295558,0.92487522692881941,0.90674919264651299,0.89984653766325473,0.89631386028733762,0.87677728034971691,0.88988378750650488,0.89196671253916837,0.89156630345094323
78.031212484994001,0.89814364910125732,0.91765098829672842,0.91713996597934866,0.90028470945314731,0.89630746956639973,0.9306423035261927,0.90790939264590231,0.90001455702001643,0.89637757967902831,0.87643685028222595,0.88872358750643021,0.89188328681939444,0.89155321218343786
78.071228491396553,0.89814519882202148,0.90898872768733618,0.91611188712989045,0.90035846295570465,0.89642534666305307,0.91591239045280515,0.90906959264529164,0.90014829582626144,0.89644764134434285,0.88766190144232893,0.88758305677704352,0.89177183816093264,0.8915334865355109
78.11124449779912,0.89814674854278564,0.91828936729036925,0.91531836887056217,0.90041082515610527,0.8965361610516297,0.88611204514527886,0.9083844680794626,0.9001362076459104,0.8965197564561489,0.90141878920651475,0.88842151048685514,0.89181098744994358,0.89151262407064102
78.151260504201687,0.8981482982635498,0.91665139647146987,0.91594694863297499,0.90050784401881279,0.89664771416896405,0.88673121399169885,0.90722426807938794,0.90005716475968234,0.896585025192013,0.89827999769621214,0.88958171048624446,0.89185651655413856,0.89149810366423987
78.19127651060424,0.89814984798431396,0.90466277834172459,0.91510611123129038,0.9005832609347727,0.89675759176656611,0.88626369647357028,0.90606406807931361,0.8999781590041942,0.89664320555987997,0.9048598931319638,0.89074191048563378,0.89192396828512666,0.89149037808684983
78.231292517006807,0.89815133810043335,0.90208702363050586,0.91394591123121605,0.90060191613355189,0.89686036420580084,0.88522009354617226,0.90490386807923895,0.89989765386232112,0.89669433856036518,0.9018838484633328,0.8919021104850231,0.89199005515094909,0.89148940803576537
78.27130852340936,0.89815288782119751,0.90456830915794806,0.91278571123114138,0.90061881032415991,0.89695583134776447,0.88657452539771586,0.90374366807916462,0.89981767820694025,0.89673846495691079,0.90256207979470471,0.89306231048441242,0.89204946258775908,0.89149515443559824
78.311324529811927,0.89815443754196167,0.90374626364985777,0.91162531123106705,0.90063606694406007,0.8970440500291037,0.88558028767409536,0.90258326807909017,0.89974418377082621,0.89677563108482872,0.901684238625585,0.89422271048380164,0.89210623752699514,0.89150758115212225
78.351340536214479,0.89815598726272583,0.90298190554584401,0.91046511123099272,0.90064952697251532,0.89712503185703985,0.88891549091946931,0.90142306807901562,0.8996735013871634,0.89680586443164256,0.89019600837680213,0.89463051048336473,0.892139108305676,0.89152593770663713
78.391356542617046,0.89815753698348999,0.90756169158859468,0.90930491123091806,0.90067771464500912,0.89719883442916848,0.89965594882706978,0.90037113030500504,0.89964786146454345,0.89682926346613923,0.89388206900227107,0.89393665397496935,0.89214014790644158,0.89154088328404013
78.431372549019613,0.89815902709960938,0.91296291717930889,0.90993014412919715,0.900735668945572,0.89726954871034692,0.91909232739097968,0.90134550029066429,0.89970802432276442,0.89685208603280575,0.89883348034718369,0.89490111988098842,0.89216538238461773,0.89155716260899487
78.471388555422166,0.89816057682037354,0.92195063897283447,0.90989218328854293,0.90077436625410823,0.89734286468848401,0.89233004591497311,0.90091704472535694,0.89967835761916792,0.89687826201247167,0.88268175249431635,0.89437613243454328,0.8921376373467047,0.89157621729970493
