"Task","Variant","ValueName","BinCenter","Density"
"SOC","W_ih","Absolute reconstruction error","0.0041939753312500005","19.792155638469097"
"SOC","W_ih","Absolute reconstruction error","0.0042926571037500008","32.986926064115167"
"SOC","W_ih","Absolute reconstruction error","0.0043913388762500003","46.181696489761229"
"SOC","W_ih","Absolute reconstruction error","0.0044900206487500007","46.181696489761229"
"SOC","W_ih","Absolute reconstruction error","0.0045887024212500011","26.389540851292132"
"SOC","W_ih","Absolute reconstruction error","0.0046873841937500006","65.973852128230334"
"SOC","W_ih","Absolute reconstruction error","0.004786065966250001","39.584311276938195"
"SOC","W_ih","Absolute reconstruction error","0.0048847477387500005","26.389540851292132"
"SOC","W_ih","Absolute reconstruction error","0.0049834295112500008","39.584311276938195"
"SOC","W_ih","Absolute reconstruction error","0.0050821112837500012","26.389540851292132"
"SOC","W_ih","Absolute reconstruction error","0.0051807930562500007","32.986926064115167"
"SOC","W_ih","Absolute reconstruction error","0.0052794748287500011","19.792155638469097"
"SOC","W_ih","Absolute reconstruction error","0.0053781566012500006","19.792155638469097"
"SOC","W_ih","Absolute reconstruction error","0.0054768383737500009","39.584311276938195"
"SOC","W_ih","Absolute reconstruction error","0.0055755201462500013","19.792155638469097"
"SOC","W_ih","Absolute reconstruction error","0.0056742019187500008","26.389540851292132"
"SOC","W_ih","Absolute reconstruction error","0.0057728836912500012","39.584311276938195"
"SOC","W_ih","Absolute reconstruction error","0.0058715654637500007","13.194770425646066"
"SOC","W_ih","Absolute reconstruction error","0.005970247236250001","32.986926064115167"
"SOC","W_ih","Absolute reconstruction error","0.0060689290087500014","6.597385212823033"
"SOC","W_ih","Absolute reconstruction error","0.0061676107812500009","13.194770425646066"
"SOC","W_ih","Absolute reconstruction error","0.0062662925537500013","0"
"SOC","W_ih","Absolute reconstruction error","0.0063649743262500008","13.194770425646066"
"SOC","W_ih","Absolute reconstruction error","0.0064636560987500011","32.986926064115167"
"SOC","W_ih","Absolute reconstruction error","0.0065623378712500006","6.597385212823033"
"SOC","W_ih","Absolute reconstruction error","0.006661019643750001","13.194770425646066"
"SOC","W_ih","Absolute reconstruction error","0.0067597014162500014","6.597385212823033"
"SOC","W_ih","Absolute reconstruction error","0.0068583831887500009","6.597385212823033"
"SOC","W_ih","Absolute reconstruction error","0.0069570649612500013","65.973852128230334"
"SOC","W_ih","Absolute reconstruction error","0.0070557467337500008","13.194770425646066"
"SOC","W_ih","Absolute reconstruction error","0.0071544285062500011","6.597385212823033"
"SOC","W_ih","Absolute reconstruction error","0.0072531102787500015","6.597385212823033"
"SOC","W_ih","Absolute reconstruction error","0.007351792051250001","13.194770425646066"
"SOC","W_ih","Absolute reconstruction error","0.0074504738237500014","13.194770425646066"
"SOC","W_ih","Absolute reconstruction error","0.0075491555962500009","13.194770425646066"
"SOC","W_ih","Absolute reconstruction error","0.0076478373687500012","6.597385212823033"
"SOC","W_ih","Absolute reconstruction error","0.0077465191412500016","13.194770425646066"
"SOC","W_ih","Absolute reconstruction error","0.0078452009137500011","118.7529338308146"
"SOC","W_hh","Absolute reconstruction error","9.1778511249999622E-06","1808.8724990077749"
"SOC","W_hh","Absolute reconstruction error","2.7533553374999885E-05","884.48544988247818"
"SOC","W_hh","Absolute reconstruction error","4.5889255624999813E-05","837.93358409918983"
"SOC","W_hh","Absolute reconstruction error","6.424495787499974E-05","894.46084969318281"
"SOC","W_hh","Absolute reconstruction error","8.2600660124999655E-05","987.56458125975951"
"SOC","W_hh","Absolute reconstruction error","0.00010095636237499958","990.88971452999431"
"SOC","W_hh","Absolute reconstruction error","0.00011931206462499951","887.81058315271309"
"SOC","W_hh","Absolute reconstruction error","0.00013766776687499944","897.78598296341772"
"SOC","W_hh","Absolute reconstruction error","0.00015602346912499935","957.6383818276455"
"SOC","W_hh","Absolute reconstruction error","0.00017437917137499929","1024.1410472323432"
"SOC","W_hh","Absolute reconstruction error","0.00019273487362499921","980.91431471928968"
"SOC","W_hh","Absolute reconstruction error","0.00021109057587499912","1017.4907806918734"
"SOC","W_hh","Absolute reconstruction error","0.00022944627812499906","944.33784874670607"
"SOC","W_hh","Absolute reconstruction error","0.00024780198037499898","891.13571642294789"
"SOC","W_hh","Absolute reconstruction error","0.00026615768262499889","957.6383818276455"
"SOC","W_hh","Absolute reconstruction error","0.00028451338487499881","980.91431471928968"
"SOC","W_hh","Absolute reconstruction error","0.00030286908712499877","768.10578542425742"
"SOC","W_hh","Absolute reconstruction error","0.00032122478937499869","980.91431471928968"
"SOC","W_hh","Absolute reconstruction error","0.0003395804916249986","964.28864836811533"
"SOC","W_hh","Absolute reconstruction error","0.00035793619387499852","831.28331755872011"
"SOC","W_hh","Absolute reconstruction error","0.00037629189612499843","927.71218239553161"
"SOC","W_hh","Absolute reconstruction error","0.0003946475983749984","970.93891490858505"
"SOC","W_hh","Absolute reconstruction error","0.00041300330062499831","934.36244893600133"
"SOC","W_hh","Absolute reconstruction error","0.00043135900287499823","937.68758220623624"
"SOC","W_hh","Absolute reconstruction error","0.00044971470512499814","1057.3923799346919"
"SOC","W_hh","Absolute reconstruction error","0.00046807040737499806","947.66298201694087"
"SOC","W_hh","Absolute reconstruction error","0.00048642610962499797","884.48544988247818"
"SOC","W_hh","Absolute reconstruction error","0.00050478181187499794","934.36244893600133"
"SOC","W_hh","Absolute reconstruction error","0.0005231375141249978","917.73678258482698"
"SOC","W_hh","Absolute reconstruction error","0.00054149321637499777","1050.7421133942221"
"SOC","W_hh","Absolute reconstruction error","0.00055984891862499774","917.73678258482698"
"SOC","W_hh","Absolute reconstruction error","0.0005782046208749976","904.43624950388744"
"SOC","W_hh","Absolute reconstruction error","0.00059656032312499756","837.93358409918983"
"SOC","W_hh","Absolute reconstruction error","0.00061491602537499742","904.43624950388744"
"SOC","W_hh","Absolute reconstruction error","0.00063327172762499739","867.85978353130372"
"SOC","W_hh","Absolute reconstruction error","0.00065162742987499736","990.88971452999431"
"SOC","W_hh","Absolute reconstruction error","0.00066998313212499722","957.6383818276455"
"SOC","W_hh","Absolute reconstruction error","0.00068833883437499719","901.11111623365252"
"SOC","W_hh","Absolute reconstruction error","0.00070669453662499705","954.3132485574107"
"SOC","W_hh","Absolute reconstruction error","0.00072505023887499702","844.58385063965966"
"SOC","W_hh","Absolute reconstruction error","0.00074340594112499699","904.43624950388744"
"SOC","W_hh","Absolute reconstruction error","0.00076176164337499685","788.05658504566668"
"SOC","W_hh","Absolute reconstruction error","0.00078011734562499681","761.45551888378759"
"SOC","W_hh","Absolute reconstruction error","0.00079847304787499667","851.23411718012937"
"SOC","W_hh","Absolute reconstruction error","0.00081682875012499664","794.70685158613639"
"SOC","W_hh","Absolute reconstruction error","0.00083518445237499661","894.46084969318281"
"SOC","W_hh","Absolute reconstruction error","0.00085354015462499647","834.60845082895491"
"SOC","W_hh","Absolute reconstruction error","0.00087189585687499644","675.00205385768072"
"SOC","W_hh","Absolute reconstruction error","0.0008902515591249963","728.20418618143879"
"SOC","W_hh","Absolute reconstruction error","0.00090860726137499627","718.22878637073416"
"SOC","W_hh","Absolute reconstruction error","0.00092696296362499613","645.07585442556683"
"SOC","W_hh","Absolute reconstruction error","0.0009453186658749961","628.45018807439237"
"SOC","W_hh","Absolute reconstruction error","0.00096367436812499607","618.47478826368774"
"SOC","W_hh","Absolute reconstruction error","0.00098203007037499603","571.92292248039939"
"SOC","W_hh","Absolute reconstruction error","0.0010003857726249958","462.19352456264835"
"SOC","W_hh","Absolute reconstruction error","0.0010187414748749958","558.62238939945985"
